Freq.	V(vout2)/V(vin)
4.83160816081560e+008	(4.10754355586017e+001dB,-6.77181587017326e+001°)
4.83198319831935e+008	(4.10750495530695e+001dB,-6.77215482096153e+001°)
4.83235823582310e+008	(4.10746635591866e+001dB,-6.77249375329234e+001°)
4.83273327332685e+008	(4.10742775769604e+001dB,-6.77283266716753e+001°)
4.83310831083060e+008	(4.10738916063824e+001dB,-6.77317156259188e+001°)
4.83348334833435e+008	(4.10735056474546e+001dB,-6.77351043956926e+001°)
4.83385838583810e+008	(4.10731197001960e+001dB,-6.77384929808601e+001°)
4.83423342334185e+008	(4.10727337645859e+001dB,-6.77418813816563e+001°)
4.83460846084560e+008	(4.10723478406414e+001dB,-6.77452695979457e+001°)
4.83498349834935e+008	(4.10719619283496e+001dB,-6.77486576298612e+001°)
4.83535853585310e+008	(4.10715760277098e+001dB,-6.77520454774824e+001°)
4.83573357335685e+008	(4.10711901387341e+001dB,-6.77554331406858e+001°)
4.83610861086060e+008	(4.10708042614299e+001dB,-6.77588206194581e+001°)
4.83648364836435e+008	(4.10704183957794e+001dB,-6.77622079140135e+001°)
4.83685868586810e+008	(4.10700325417911e+001dB,-6.77655950243195e+001°)
4.83723372337185e+008	(4.10696466994673e+001dB,-6.77689819503344e+001°)
4.83760876087560e+008	(4.10692608688048e+001dB,-6.77723686921358e+001°)
4.83798379837935e+008	(4.10688750498096e+001dB,-6.77757552497375e+001°)
4.83835883588310e+008	(4.10684892424815e+001dB,-6.77791416231357e+001°)
4.83873387338685e+008	(4.10681034468081e+001dB,-6.77825278124923e+001°)
4.83910891089060e+008	(4.10677176628061e+001dB,-6.77859138176924e+001°)
4.83948394839435e+008	(4.10673318904686e+001dB,-6.77892996388392e+001°)
4.83985898589810e+008	(4.10669461298039e+001dB,-6.77926852758606e+001°)
4.84023402340185e+008	(4.10665603808042e+001dB,-6.77960707288942e+001°)
4.84060906090560e+008	(4.10661746434715e+001dB,-6.77994559979310e+001°)
4.84098409840935e+008	(4.10657889178095e+001dB,-6.78028410829781e+001°)
4.84135913591311e+008	(4.10654032038187e+001dB,-6.78062259840984e+001°)
4.84173417341686e+008	(4.10650175015058e+001dB,-6.78096107011764e+001°)
4.84210921092061e+008	(4.10646318108621e+001dB,-6.78129952344109e+001°)
4.84248424842436e+008	(4.10642461319000e+001dB,-6.78163795836554e+001°)
4.84285928592811e+008	(4.10638604645927e+001dB,-6.78197637492706e+001°)
4.84323432343186e+008	(4.10634748089791e+001dB,-6.78231477308944e+001°)
4.84360936093561e+008	(4.10630891650224e+001dB,-6.78265315288416e+001°)
4.84398439843936e+008	(4.10627035327588e+001dB,-6.78299151428996e+001°)
4.84435943594311e+008	(4.10623179121527e+001dB,-6.78332985733595e+001°)
4.84473447344686e+008	(4.10619323032369e+001dB,-6.78366818199871e+001°)
4.84510951095061e+008	(4.10615467059934e+001dB,-6.78400648829835e+001°)
4.84548454845436e+008	(4.10611611204183e+001dB,-6.78434477624076e+001°)
4.84585958595811e+008	(4.10607755465336e+001dB,-6.78468304581116e+001°)
4.84623462346186e+008	(4.10603899843338e+001dB,-6.78502129701189e+001°)
4.84660966096561e+008	(4.10600044338145e+001dB,-6.78535952986050e+001°)
4.84698469846936e+008	(4.10596188949660e+001dB,-6.78569774436003e+001°)
4.84735973597311e+008	(4.10592333678102e+001dB,-6.78603594049633e+001°)
4.84773477347686e+008	(4.10588478523257e+001dB,-6.78637411829149e+001°)
4.84810981098061e+008	(4.10584623485301e+001dB,-6.78671227773664e+001°)
4.84848484848436e+008	(4.10580768564213e+001dB,-6.78705041883549e+001°)
4.84885988598811e+008	(4.10576913759882e+001dB,-6.78738854159716e+001°)
4.84923492349186e+008	(4.10573059072452e+001dB,-6.78772664601746e+001°)
4.84960996099561e+008	(4.10569204501910e+001dB,-6.78806473209775e+001°)
4.84998499849936e+008	(4.10565350048147e+001dB,-6.78840279985145e+001°)
4.85036003600311e+008	(4.10561495711444e+001dB,-6.78874084925929e+001°)
4.85073507350686e+008	(4.10557641491564e+001dB,-6.78907888034184e+001°)
4.85111011101061e+008	(4.10553787388601e+001dB,-6.78941689309658e+001°)
4.85148514851436e+008	(4.10549933402257e+001dB,-6.78975488755135e+001°)
4.85186018601811e+008	(4.10546079533047e+001dB,-6.79009286366334e+001°)
4.85223522352186e+008	(4.10542225780748e+001dB,-6.79043082146024e+001°)
4.85261026102561e+008	(4.10538372145340e+001dB,-6.79076876094270e+001°)
4.85298529852937e+008	(4.10534518626915e+001dB,-6.79110668210598e+001°)
4.85336033603312e+008	(4.10530665225183e+001dB,-6.79144458498035e+001°)
4.85373537353687e+008	(4.10526811940644e+001dB,-6.79178246952540e+001°)
4.85411041104062e+008	(4.10522958772991e+001dB,-6.79212033577110e+001°)
4.85448544854437e+008	(4.10519105722373e+001dB,-6.79245818370727e+001°)
4.85486048604812e+008	(4.10515252788423e+001dB,-6.79279601336848e+001°)
4.85523552355187e+008	(4.10511399971708e+001dB,-6.79313382470879e+001°)
4.85561056105562e+008	(4.10507547271877e+001dB,-6.79347161776222e+001°)
4.85598559855937e+008	(4.10503694688960e+001dB,-6.79380939253064e+001°)
4.85636063606312e+008	(4.10499842223160e+001dB,-6.79414714899944e+001°)
4.85673567356687e+008	(4.10495989874244e+001dB,-6.79448488719071e+001°)
4.85711071107062e+008	(4.10492137642270e+001dB,-6.79482260710209e+001°)
4.85748574857437e+008	(4.10488285527531e+001dB,-6.79516030871443e+001°)
4.85786078607812e+008	(4.10484433529608e+001dB,-6.79549799206460e+001°)
4.85823582358187e+008	(4.10480581648719e+001dB,-6.79583565713792e+001°)
4.85861086108562e+008	(4.10476729885038e+001dB,-6.79617330392120e+001°)
4.85898589858937e+008	(4.10472878238247e+001dB,-6.79651093244826e+001°)
4.85936093609312e+008	(4.10469026708469e+001dB,-6.79684854270919e+001°)
4.85973597359687e+008	(4.10465175295781e+001dB,-6.79718613470171e+001°)
4.86011101110062e+008	(4.10461324000090e+001dB,-6.79752370843660e+001°)
4.86048604860437e+008	(4.10457472821640e+001dB,-6.79786126389728e+001°)
4.86086108610812e+008	(4.10453621760082e+001dB,-6.79819880111442e+001°)
4.86123612361187e+008	(4.10449770815654e+001dB,-6.79853632007265e+001°)
4.86161116111562e+008	(4.10445919988364e+001dB,-6.79887382077484e+001°)
4.86198619861937e+008	(4.10442069278178e+001dB,-6.79921130322567e+001°)
4.86236123612312e+008	(4.10438218684842e+001dB,-6.79954876744960e+001°)
4.86273627362687e+008	(4.10434368208826e+001dB,-6.79988621341248e+001°)
4.86311131113062e+008	(4.10430517849784e+001dB,-6.80022364114720e+001°)
4.86348634863437e+008	(4.10426667608035e+001dB,-6.80056105062776e+001°)
4.86386138613812e+008	(4.10422817483313e+001dB,-6.80089844187634e+001°)
4.86423642364187e+008	(4.10418967475746e+001dB,-6.80123581489388e+001°)
4.86461146114563e+008	(4.10415117585254e+001dB,-6.80157316968436e+001°)
4.86498649864938e+008	(4.10411267811959e+001dB,-6.80191050624017e+001°)
4.86536153615313e+008	(4.10407418155823e+001dB,-6.80224782457329e+001°)
4.86573657365688e+008	(4.10403568616859e+001dB,-6.80258512467823e+001°)
4.86611161116063e+008	(4.10399719195018e+001dB,-6.80292240657127e+001°)
4.86648664866438e+008	(4.10395869890270e+001dB,-6.80325967024980e+001°)
4.86686168616813e+008	(4.10392020702710e+001dB,-6.80359691571563e+001°)
4.86723672367188e+008	(4.10388171632401e+001dB,-6.80393414296166e+001°)
4.86761176117563e+008	(4.10384322679445e+001dB,-6.80427135198236e+001°)
4.86798679867938e+008	(4.10380473843496e+001dB,-6.80460854281380e+001°)
4.86836183618313e+008	(4.10376625124721e+001dB,-6.80494571544284e+001°)
4.86873687368688e+008	(4.10372776523207e+001dB,-6.80528286986825e+001°)
4.86911191119063e+008	(4.10368928039005e+001dB,-6.80562000608443e+001°)
4.86948694869438e+008	(4.10365079671803e+001dB,-6.80595712412420e+001°)
4.86986198619813e+008	(4.10361231421971e+001dB,-6.80629422395680e+001°)
4.87023702370188e+008	(4.10357383289250e+001dB,-6.80663130561021e+001°)
4.87061206120563e+008	(4.10353535274007e+001dB,-6.80696836905518e+001°)
4.87098709870938e+008	(4.10349687375851e+001dB,-6.80730541432909e+001°)
4.87136213621313e+008	(4.10345839595115e+001dB,-6.80764244140493e+001°)
4.87173717371688e+008	(4.10341991931358e+001dB,-6.80797945032369e+001°)
4.87211221122063e+008	(4.10338144385065e+001dB,-6.80831644104970e+001°)
4.87248724872438e+008	(4.10334296955911e+001dB,-6.80865341361086e+001°)
4.87286228622813e+008	(4.10330449644162e+001dB,-6.80899036798938e+001°)
4.87323732373188e+008	(4.10326602449740e+001dB,-6.80932730419502e+001°)
4.87361236123563e+008	(4.10322755372678e+001dB,-6.80966422222687e+001°)
4.87398739873938e+008	(4.10318908412805e+001dB,-6.81000112210249e+001°)
4.87436243624313e+008	(4.10315061570166e+001dB,-6.81033800382452e+001°)
4.87473747374688e+008	(4.10311214844930e+001dB,-6.81067486738184e+001°)
4.87511251125063e+008	(4.10307368237087e+001dB,-6.81101171277281e+001°)
4.87548754875438e+008	(4.10303521746488e+001dB,-6.81134854001842e+001°)
4.87586258625813e+008	(4.10299675373091e+001dB,-6.81168534912486e+001°)
4.87623762376189e+008	(4.10295829117313e+001dB,-6.81202214005807e+001°)
4.87661266126564e+008	(4.10291982978633e+001dB,-6.81235891286623e+001°)
4.87698769876939e+008	(4.10288136957453e+001dB,-6.81269566751641e+001°)
4.87736273627314e+008	(4.10284291053543e+001dB,-6.81303240403662e+001°)
4.87773777377689e+008	(4.10280445267069e+001dB,-6.81336912241019e+001°)
4.87811281128064e+008	(4.10276599597902e+001dB,-6.81370582265603e+001°)
4.87848784878439e+008	(4.10272754046169e+001dB,-6.81404250476236e+001°)
4.87886288628814e+008	(4.10268908611902e+001dB,-6.81437916873435e+001°)
4.87923792379189e+008	(4.10265063294829e+001dB,-6.81471581459160e+001°)
4.87961296129564e+008	(4.10261218095424e+001dB,-6.81505244230302e+001°)
4.87998799879939e+008	(4.10257373013207e+001dB,-6.81538905191098e+001°)
4.88036303630314e+008	(4.10253528048532e+001dB,-6.81572564338761e+001°)
4.88073807380689e+008	(4.10249683201185e+001dB,-6.81606221675458e+001°)
4.88111311131064e+008	(4.10245838471324e+001dB,-6.81639877200380e+001°)
4.88148814881439e+008	(4.10241993858880e+001dB,-6.81673530913992e+001°)
4.88186318631814e+008	(4.10238149363967e+001dB,-6.81707182816143e+001°)
4.88223822382189e+008	(4.10234304986333e+001dB,-6.81740832908710e+001°)
4.88261326132564e+008	(4.10230460726190e+001dB,-6.81774481190784e+001°)
4.88298829882939e+008	(4.10226616583702e+001dB,-6.81808127660990e+001°)
4.88336333633314e+008	(4.10222772558512e+001dB,-6.81841772322782e+001°)
4.88373837383689e+008	(4.10218928650703e+001dB,-6.81875415175503e+001°)
4.88411341134064e+008	(4.10215084860404e+001dB,-6.81909056218621e+001°)
4.88448844884439e+008	(4.10211241187685e+001dB,-6.81942695451992e+001°)
4.88486348634814e+008	(4.10207397632568e+001dB,-6.81976332875510e+001°)
4.88523852385189e+008	(4.10203554194681e+001dB,-6.82009968492987e+001°)
4.88561356135564e+008	(4.10199710874485e+001dB,-6.82043602300176e+001°)
4.88598859885939e+008	(4.10195867671784e+001dB,-6.82077234299611e+001°)
4.88636363636314e+008	(4.10192024586565e+001dB,-6.82110864491588e+001°)
4.88673867386689e+008	(4.10188181618798e+001dB,-6.82144492876444e+001°)
4.88711371137064e+008	(4.10184338768753e+001dB,-6.82178119452641e+001°)
4.88748874887439e+008	(4.10180496036222e+001dB,-6.82211744222087e+001°)
4.88786378637815e+008	(4.10176653421065e+001dB,-6.82245367186243e+001°)
4.88823882388190e+008	(4.10172810923502e+001dB,-6.82278988343282e+001°)
4.88861386138565e+008	(4.10168968543489e+001dB,-6.82312607694058e+001°)
4.88898889888940e+008	(4.10165126281097e+001dB,-6.82346225238886e+001°)
4.88936393639315e+008	(4.10161284136371e+001dB,-6.82379840976729e+001°)
4.88973897389690e+008	(4.10157442108938e+001dB,-6.82413454911977e+001°)
4.89011401140065e+008	(4.10153600199377e+001dB,-6.82447067038933e+001°)
4.89048904890440e+008	(4.10149758407266e+001dB,-6.82480677362674e+001°)
4.89086408640815e+008	(4.10145916732753e+001dB,-6.82514285881589e+001°)
4.89123912391190e+008	(4.10142075175874e+001dB,-6.82547892595847e+001°)
4.89161416141565e+008	(4.10138233736557e+001dB,-6.82581497506221e+001°)
4.89198919891940e+008	(4.10134392414980e+001dB,-6.82615100611873e+001°)
4.89236423642315e+008	(4.10130551210778e+001dB,-6.82648701915940e+001°)
4.89273927392690e+008	(4.10126710124388e+001dB,-6.82682301414943e+001°)
4.89311431143065e+008	(4.10122869155536e+001dB,-6.82715899111945e+001°)
4.89348934893440e+008	(4.10119028304358e+001dB,-6.82749495005588e+001°)
4.89386438643815e+008	(4.10115187570887e+001dB,-6.82783089096344e+001°)
4.89423942394190e+008	(4.10111346955088e+001dB,-6.82816681384425e+001°)
4.89461446144565e+008	(4.10107506456874e+001dB,-6.82850271871129e+001°)
4.89498949894940e+008	(4.10103666076378e+001dB,-6.82883860555789e+001°)
4.89536453645315e+008	(4.10099825813452e+001dB,-6.82917447439659e+001°)
4.89573957395690e+008	(4.10095985668213e+001dB,-6.82951032522030e+001°)
4.89611461146065e+008	(4.10092145640805e+001dB,-6.82984615802787e+001°)
4.89648964896440e+008	(4.10088305730878e+001dB,-6.83018197283643e+001°)
4.89686468646815e+008	(4.10084465938785e+001dB,-6.83051776963484e+001°)
4.89723972397190e+008	(4.10080626264394e+001dB,-6.83085354842869e+001°)
4.89761476147565e+008	(4.10076786707657e+001dB,-6.83118930922937e+001°)
4.89798979897940e+008	(4.10072947268643e+001dB,-6.83152505203021e+001°)
4.89836483648315e+008	(4.10069107947416e+001dB,-6.83186077683489e+001°)
4.89873987398690e+008	(4.10065268743832e+001dB,-6.83219648365108e+001°)
4.89911491149065e+008	(4.10061429658057e+001dB,-6.83253217247387e+001°)
4.89948994899441e+008	(4.10057590689937e+001dB,-6.83286784331776e+001°)
4.89986498649816e+008	(4.10053751839684e+001dB,-6.83320349616653e+001°)
4.90024002400191e+008	(4.10049913107021e+001dB,-6.83353913104716e+001°)
4.90061506150566e+008	(4.10046074492235e+001dB,-6.83387474794095e+001°)
4.90099009900941e+008	(4.10042235995188e+001dB,-6.83421034686201e+001°)
4.90136513651316e+008	(4.10038397615859e+001dB,-6.83454592781117e+001°)
4.90174017401691e+008	(4.10034559354347e+001dB,-6.83488149078819e+001°)
4.90211521152066e+008	(4.10030721210695e+001dB,-6.83521703578857e+001°)
4.90249024902441e+008	(4.10026883184725e+001dB,-6.83555256283470e+001°)
4.90286528652816e+008	(4.10023045276541e+001dB,-6.83588807191749e+001°)
4.90324032403191e+008	(4.10019207486163e+001dB,-6.83622356303653e+001°)
4.90361536153566e+008	(4.10015369813623e+001dB,-6.83655903619935e+001°)
4.90399039903941e+008	(4.10011532258952e+001dB,-6.83689449140320e+001°)
4.90436543654316e+008	(4.10007694822073e+001dB,-6.83722992865371e+001°)
4.90474047404691e+008	(4.10003857502954e+001dB,-6.83756534796315e+001°)
4.90511551155066e+008	(4.10000020301651e+001dB,-6.83790074932362e+001°)
4.90549054905441e+008	(4.09996183218283e+001dB,-6.83823613273183e+001°)
4.90586558655816e+008	(4.09992346252805e+001dB,-6.83857149819524e+001°)
4.90624062406191e+008	(4.09988509405047e+001dB,-6.83890684573025e+001°)
4.90661566156566e+008	(4.09984672675262e+001dB,-6.83924217531630e+001°)
4.90699069906941e+008	(4.09980836063173e+001dB,-6.83957748698421e+001°)
4.90736573657316e+008	(4.09976999569139e+001dB,-6.83991278070503e+001°)
4.90774077407691e+008	(4.09973163192852e+001dB,-6.84024805650490e+001°)
4.90811581158066e+008	(4.09969326934416e+001dB,-6.84058331438494e+001°)
4.90849084908441e+008	(4.09965490793924e+001dB,-6.84091855433343e+001°)
4.90886588658816e+008	(4.09961654771403e+001dB,-6.84125377635462e+001°)
4.90924092409191e+008	(4.09957818866613e+001dB,-6.84158898047039e+001°)
4.90961596159566e+008	(4.09953983079979e+001dB,-6.84192416665019e+001°)
4.90999099909941e+008	(4.09950147411063e+001dB,-6.84225933493219e+001°)
4.91036603660316e+008	(4.09946311860060e+001dB,-6.84259448530726e+001°)
4.91074107410692e+008	(4.09942476427065e+001dB,-6.84292961776073e+001°)
4.91111611161067e+008	(4.09938641111962e+001dB,-6.84326473231399e+001°)
4.91149114911442e+008	(4.09934805914899e+001dB,-6.84359982895668e+001°)
4.91186618661817e+008	(4.09930970835623e+001dB,-6.84393490771000e+001°)
4.91224122412192e+008	(4.09927135874276e+001dB,-6.84426996856925e+001°)
4.91261626162567e+008	(4.09923301031056e+001dB,-6.84460501151826e+001°)
4.91299129912942e+008	(4.09919466305741e+001dB,-6.84494003657659e+001°)
4.91336633663317e+008	(4.09915631698337e+001dB,-6.84527504375238e+001°)
4.91374137413692e+008	(4.09911797208858e+001dB,-6.84561003304512e+001°)
4.91411641164067e+008	(4.09907962837464e+001dB,-6.84594500444032e+001°)
4.91449144914442e+008	(4.09904128583963e+001dB,-6.84627995796412e+001°)
4.91486648664817e+008	(4.09900294448490e+001dB,-6.84661489360341e+001°)
4.91524152415192e+008	(4.09896460431124e+001dB,-6.84694981135545e+001°)
4.91561656165567e+008	(4.09892626531526e+001dB,-6.84728471125382e+001°)
4.91599159915942e+008	(4.09888792750179e+001dB,-6.84761959325935e+001°)
4.91636663666317e+008	(4.09884959086779e+001dB,-6.84795445740194e+001°)
4.91674167416692e+008	(4.09881125541284e+001dB,-6.84828930368704e+001°)
4.91711671167067e+008	(4.09877292113942e+001dB,-6.84862413209866e+001°)
4.91749174917442e+008	(4.09873458804579e+001dB,-6.84895894265135e+001°)
4.91786678667817e+008	(4.09869625613228e+001dB,-6.84929373534687e+001°)
4.91824182418192e+008	(4.09865792539905e+001dB,-6.84962851018640e+001°)
4.91861686168567e+008	(4.09861959584627e+001dB,-6.84996326717358e+001°)
4.91899189918942e+008	(4.09858126747595e+001dB,-6.85029800629518e+001°)
4.91936693669317e+008	(4.09854294028399e+001dB,-6.85063272758712e+001°)
4.91974197419692e+008	(4.09850461427257e+001dB,-6.85096743103306e+001°)
4.92011701170067e+008	(4.09846628944309e+001dB,-6.85130211662509e+001°)
4.92049204920442e+008	(4.09842796579463e+001dB,-6.85163678437311e+001°)
4.92086708670817e+008	(4.09838964332678e+001dB,-6.85197143428856e+001°)
4.92124212421192e+008	(4.09835132203947e+001dB,-6.85230606636700e+001°)
4.92161716171567e+008	(4.09831300193379e+001dB,-6.85264068060961e+001°)
4.92199219921942e+008	(4.09827468300821e+001dB,-6.85297527702904e+001°)
4.92236723672318e+008	(4.09823636526341e+001dB,-6.85330985562259e+001°)
4.92274227422693e+008	(4.09819804870167e+001dB,-6.85364441637484e+001°)
4.92311731173068e+008	(4.09815973332006e+001dB,-6.85397895931289e+001°)
4.92349234923443e+008	(4.09812141911883e+001dB,-6.85431348444025e+001°)
4.92386738673818e+008	(4.09808310610122e+001dB,-6.85464799173143e+001°)
4.92424242424193e+008	(4.09804479426345e+001dB,-6.85498248121473e+001°)
4.92461746174568e+008	(4.09800648360587e+001dB,-6.85531695290188e+001°)
4.92499249924943e+008	(4.09796817413261e+001dB,-6.85565140675186e+001°)
4.92536753675318e+008	(4.09792986583919e+001dB,-6.85598584281141e+001°)
4.92574257425693e+008	(4.09789155872814e+001dB,-6.85632026105731e+001°)
4.92611761176068e+008	(4.09785325279778e+001dB,-6.85665466151244e+001°)
4.92649264926443e+008	(4.09781494804895e+001dB,-6.85698904416884e+001°)
4.92686768676818e+008	(4.09777664448322e+001dB,-6.85732340901677e+001°)
4.92724272427193e+008	(4.09773834209901e+001dB,-6.85765775607382e+001°)
4.92761776177568e+008	(4.09770004089669e+001dB,-6.85799208533903e+001°)
4.92799279927943e+008	(4.09766174087587e+001dB,-6.85832639681900e+001°)
4.92836783678318e+008	(4.09762344203757e+001dB,-6.85866069050751e+001°)
